run,step,time,magnetization,coordination_level,invalid_count
19,37,0.74,0.24,0.24,0
0,38,0.76,-0.04,0.04,0
1,38,0.76,0.16,0.16,0
2,38,0.76,-0.04,0.04,0
3,38,0.76,-0.2,0.2,0
4,38,0.76,0.0,0.0,0
5,38,0.76,0.0,0.0,0
6,38,0.76,0.08,0.08,0
7,38,0.76,-0.08,0.08,0
8,38,0.76,0.04,0.04,0
9,38,0.76,0.04,0.04,0
10,38,0.76,0.16,0.16,0
11,38,0.76,0.08,0.08,0
12,38,0.76,-0.12,0.12,0
13,38,0.76,-0.4,0.4,0
14,38,0.76,-0.2,0.2,0
15,38,0.76,0.28,0.28,0
16,38,0.76,0.36,0.36,0
17,38,0.76,0.32,0.32,0
18,38,0.76,0.36,0.36,0
19,38,0.76,0.24,0.24,0
0,39,0.78,0.0,0.0,0
1,39,0.78,0.16,0.16,0
2,39,0.78,-0.04,0.04,0
3,39,0.78,-0.16,0.16,0
4,39,0.78,0.04,0.04,0
5,39,0.78,-0.04,0.04,0
6,39,0.78,0.08,0.08,0
7,39,0.78,-0.08,0.08,0
8,39,0.78,0.04,0.04,0
9,39,0.78,0.0,0.0,0
10,39,0.78,0.16,0.16,0
11,39,0.78,0.04,0.04,0
12,39,0.78,-0.12,0.12,0
13,39,0.78,-0.4,0.4,0
14,39,0.78,-0.2,0.2,0
15,39,0.78,0.28,0.28,0
16,39,0.78,0.36,0.36,0
17,39,0.78,0.36,0.36,0
18,39,0.78,0.36,0.36,0
19,39,0.78,0.24,0.24,0
0,40,0.8,-0.04,0.04,0
1,40,0.8,0.2,0.2,0
2,40,0.8,-0.04,0.04,0
3,40,0.8,-0.16,0.16,0
4,40,0.8,0.04,0.04,0
5,40,0.8,-0.08,0.08,0
6,40,0.8,0.04,0.04,0
7,40,0.8,-0.12,0.12,0
8,40,0.8,0.04,0.04,0
9,40,0.8,0.0,0.0,0
10,40,0.8,0.2,0.2,0
11,40,0.8,0.0,0.0,0
12,40,0.8,-0.12,0.12,0
13,40,0.8,-0.44,0.44,0
14,40,0.8,-0.2,0.2,0
15,40,0.8,0.32,0.32,0
16,40,0.8,0.36,0.36,0
17,40,0.8,0.36,0.36,0
18,40,0.8,0.36,0.36,0
19,40,0.8,0.24,0.24,0
0,41,0.82,0.0,0.0,0
1,41,0.82,0.2,0.2,0
2,41,0.82,-0.04,0.04,0
3,41,0.82,-0.16,0.16,0
4,41,0.82,0.0,0.0,0
5,41,0.82,-0.08,0.08,0
6,41,0.82,0.04,0.04,0
7,41,0.82,-0.16,0.16,0
8,41,0.82,0.04,0.04,0
9,41,0.82,0.04,0.04,0
10,41,0.82,0.24,0.24,0
11,41,0.82,0.0,0.0,0
12,41,0.82,-0.08,0.08,0
13,41,0.82,-0.4,0.4,0
14,41,0.82,-0.2,0.2,0
15,41,0.82,0.32,0.32,0
16,41,0.82,0.36,0.36,0
17,41,0.82,0.36,0.36,0
18,41,0.82,0.36,0.36,0
19,41,0.82,0.24,0.24,0
0,42,0.84,-0.04,0.04,0
1,42,0.84,0.24,0.24,0
2,42,0.84,-0.08,0.08,0
3,42,0.84,-0.2,0.2,0
4,42,0.84,0.0,0.0,0
5,42,0.84,-0.12,0.12,0
6,42,0.84,0.0,0.0,0
7,42,0.84,-0.12,0.12,0
8,42,0.84,0.08,0.08,0
9,42,0.84,0.04,0.04,0
10,42,0.84,0.24,0.24,0
11,42,0.84,0.0,0.0,0
12,42,0.84,-0.04,0.04,0
13,42,0.84,-0.4,0.4,0
14,42,0.84,-0.2,0.2,0
15,42,0.84,0.32,0.32,0
16,42,0.84,0.36,0.36,0
17,42,0.84,0.36,0.36,0
18,42,0.84,0.4,0.4,0
19,42,0.84,0.28,0.28,0
0,43,0.86,0.0,0.0,0
1,43,0.86,0.24,0.24,0
2,43,0.86,-0.04,0.04,0
3,43,0.86,-0.2,0.2,0
4,43,0.86,0.0,0.0,0
5,43,0.86,-0.12,0.12,0
6,43,0.86,0.0,0.0,0
7,43,0.86,-0.12,0.12,0
8,43,0.86,0.12,0.12,0
9,43,0.86,0.0,0.0,0
10,43,0.86,0.24,0.24,0
11,43,0.86,0.04,0.04,0
12,43,0.86,0.0,0.0,0
13,43,0.86,-0.4,0.4,0
14,43,0.86,-0.2,0.2,0
15,43,0.86,0.32,0.32,0
16,43,0.86,0.32,0.32,0
17,43,0.86,0.36,0.36,0
18,43,0.86,0.44,0.44,0
19,43,0.86,0.28,0.28,0
0,44,0.88,0.0,0.0,0
1,44,0.88,0.28,0.28,0
2,44,0.88,-0.08,0.08,0
3,44,0.88,-0.24,0.24,0
4,44,0.88,0.0,0.0,0
5,44,0.88,-0.12,0.12,0
6,44,0.88,-0.04,0.04,0
7,44,0.88,-0.12,0.12,0
8,44,0.88,0.08,0.08,0
9,44,0.88,0.0,0.0,0
10,44,0.88,0.28,0.28,0
11,44,0.88,0.04,0.04,0
12,44,0.88,0.0,0.0,0
13,44,0.88,-0.4,0.4,0
14,44,0.88,-0.2,0.2,0
15,44,0.88,0.28,0.28,0
16,44,0.88,0.28,0.28,0
17,44,0.88,0.4,0.4,0
18,44,0.88,0.44,0.44,0
19,44,0.88,0.28,0.28,0
0,45,0.9,0.0,0.0,0
1,45,0.9,0.32,0.32,0
2,45,0.9,-0.08,0.08,0
3,45,0.9,-0.24,0.24,0
4,45,0.9,-0.04,0.04,0
5,45,0.9,-0.16,0.16,0
6,45,0.9,-0.04,0.04,0
7,45,0.9,-0.12,0.12,0
8,45,0.9,0.12,0.12,0
9,45,0.9,0.04,0.04,0
10,45,0.9,0.28,0.28,0
11,45,0.9,0.04,0.04,0
12,45,0.9,0.04,0.04,0
13,45,0.9,-0.36,0.36,0
14,45,0.9,-0.2,0.2,0
15,45,0.9,0.28,0.28,0
16,45,0.9,0.28,0.28,0
17,45,0.9,0.44,0.44,0
18,45,0.9,0.44,0.44,0
19,45,0.9,0.28,0.28,0
0,46,0.92,0.04,0.04,0
1,46,0.92,0.36,0.36,0
2,46,0.92,-0.12,0.12,0
3,46,0.92,-0.24,0.24,0
4,46,0.92,0.0,0.0,0
5,46,0.92,-0.16,0.16,0
6,46,0.92,-0.08,0.08,0
7,46,0.92,-0.08,0.08,0
8,46,0.92,0.12,0.12,0
9,46,0.92,0.0,0.0,0
10,46,0.92,0.24,0.24,0
11,46,0.92,0.0,0.0,0
12,46,0.92,0.0,0.0,0
13,46,0.92,-0.36,0.36,0
14,46,0.92,-0.24,0.24,0
15,46,0.92,0.28,0.28,0
16,46,0.92,0.28,0.28,0
17,46,0.92,0.48,0.48,0
18,46,0.92,0.48,0.48,0
19,46,0.92,0.32,0.32,0
0,47,0.94,0.0,0.0,0
1,47,0.94,0.36,0.36,0
2,47,0.94,-0.12,0.12,0
3,47,0.94,-0.2,0.2,0
4,47,0.94,0.04,0.04,0
5,47,0.94,-0.16,0.16,0
6,47,0.94,-0.12,0.12,0
7,47,0.94,-0.12,0.12,0
8,47,0.94,0.16,0.16,0
9,47,0.94,0.0,0.0,0
10,47,0.94,0.24,0.24,0
11,47,0.94,0.0,0.0,0
12,47,0.94,0.0,0.0,0
13,47,0.94,-0.4,0.4,0
14,47,0.94,-0.24,0.24,0
15,47,0.94,0.24,0.24,0
16,47,0.94,0.24,0.24,0
17,47,0.94,0.48,0.48,0
18,47,0.94,0.48,0.48,0
19,47,0.94,0.32,0.32,0
0,48,0.96,-0.04,0.04,0
1,48,0.96,0.32,0.32,0
2,48,0.96,-0.08,0.08,0
3,48,0.96,-0.16,0.16,0
4,48,0.96,0.0,0.0,0
5,48,0.96,-0.16,0.16,0
6,48,0.96,-0.12,0.12,0
7,48,0.96,-0.12,0.12,0
8,48,0.96,0.16,0.16,0
9,48,0.96,0.0,0.0,0
10,48,0.96,0.24,0.24,0
11,48,0.96,0.0,0.0,0
12,48,0.96,0.0,0.0,0
13,48,0.96,-0.36,0.36,0
14,48,0.96,-0.2,0.2,0
15,48,0.96,0.24,0.24,0
16,48,0.96,0.24,0.24,0
17,48,0.96,0.52,0.52,0
18,48,0.96,0.48,0.48,0
19,48,0.96,0.36,0.36,0
0,49,0.98,-0.04,0.04,0
1,49,0.98,0.32,0.32,0
2,49,0.98,-0.04,0.04,0
3,49,0.98,-0.2,0.2,0
4,49,0.98,-0.04,0.04,0
5,49,0.98,-0.16,0.16,0
6,49,0.98,-0.08,0.08,0
7,49,0.98,-0.12,0.12,0
8,49,0.98,0.12,0.12,0
9,49,0.98,0.0,0.0,0
10,49,0.98,0.24,0.24,0
11,49,0.98,0.04,0.04,0
12,49,0.98,-0.04,0.04,0
13,49,0.98,-0.4,0.4,0
14,49,0.98,-0.16,0.16,0
15,49,0.98,0.24,0.24,0
16,49,0.98,0.2,0.2,0
17,49,0.98,0.48,0.48,0
18,49,0.98,0.48,0.48,0
19,49,0.98,0.36,0.36,0
0,50,1.0,-0.04,0.04,0
1,50,1.0,0.36,0.36,0
2,50,1.0,-0.04,0.04,0
3,50,1.0,-0.16,0.16,0
4,50,1.0,-0.04,0.04,0
5,50,1.0,-0.16,0.16,0
6,50,1.0,-0.08,0.08,0
7,50,1.0,-0.12,0.12,0
8,50,1.0,0.08,0.08,0
9,50,1.0,0.0,0.0,0
10,50,1.0,0.24,0.24,0
11,50,1.0,0.0,0.0,0
12,50,1.0,-0.04,0.04,0
13,50,1.0,-0.44,0.44,0
14,50,1.0,-0.16,0.16,0
15,50,1.0,0.24,0.24,0
16,50,1.0,0.2,0.2,0
17,50,1.0,0.48,0.48,0
18,50,1.0,0.44,0.44,0
19,50,1.0,0.36,0.36,0
0,51,1.02,-0.04,0.04,0
1,51,1.02,0.36,0.36,0
2,51,1.02,-0.08,0.08,0
3,51,1.02,-0.16,0.16,0
4,51,1.02,-0.04,0.04,0
5,51,1.02,-0.2,0.2,0
6,51,1.02,-0.12,0.12,0
7,51,1.02,-0.08,0.08,0
8,51,1.02,0.04,0.04,0
9,51,1.02,0.04,0.04,0
10,51,1.02,0.24,0.24,0
11,51,1.02,-0.04,0.04,0
12,51,1.02,0.0,0.0,0
13,51,1.02,-0.48,0.48,0
14,51,1.02,-0.16,0.16,0
15,51,1.02,0.24,0.24,0
16,51,1.02,0.24,0.24,0
17,51,1.02,0.52,0.52,0
18,51,1.02,0.48,0.48,0
19,51,1.02,0.36,0.36,0
0,52,1.04,-0.04,0.04,0
1,52,1.04,0.4,0.4,0
2,52,1.04,-0.04,0.04,0
3,52,1.04,-0.16,0.16,0
4,52,1.04,0.0,0.0,0
5,52,1.04,-0.16,0.16,0
6,52,1.04,-0.16,0.16,0
7,52,1.04,-0.04,0.04,0
8,52,1.04,0.0,0.0,0
9,52,1.04,0.04,0.04,0
10,52,1.04,0.24,0.24,0
11,52,1.04,0.0,0.0,0
12,52,1.04,-0.04,0.04,0
13,52,1.04,-0.52,0.52,0
14,52,1.04,-0.2,0.2,0
15,52,1.04,0.28,0.28,0
16,52,1.04,0.24,0.24,0
17,52,1.04,0.52,0.52,0
18,52,1.04,0.44,0.44,0
19,52,1.04,0.36,0.36,0
0,53,1.06,-0.08,0.08,0
1,53,1.06,0.44,0.44,0
2,53,1.06,-0.04,0.04,0
3,53,1.06,-0.16,0.16,0
4,53,1.06,0.0,0.0,0
5,53,1.06,-0.16,0.16,0
6,53,1.06,-0.16,0.16,0
7,53,1.06,-0.08,0.08,0
8,53,1.06,-0.04,0.04,0
9,53,1.06,0.08,0.08,0
10,53,1.06,0.24,0.24,0
11,53,1.06,0.0,0.0,0
12,53,1.06,-0.04,0.04,0
13,53,1.06,-0.56,0.56,0
14,53,1.06,-0.16,0.16,0
15,53,1.06,0.28,0.28,0
16,53,1.06,0.24,0.24,0
17,53,1.06,0.56,0.56,0
18,53,1.06,0.44,0.44,0
19,53,1.06,0.4,0.4,0
0,54,1.08,-0.08,0.08,0
1,54,1.08,0.48,0.48,0
2,54,1.08,-0.04,0.04,0
3,54,1.08,-0.12,0.12,0
4,54,1.08,0.0,0.0,0
5,54,1.08,-0.2,0.2,0
6,54,1.08,-0.12,0.12,0
7,54,1.08,-0.08,0.08,0
8,54,1.08,-0.04,0.04,0
9,54,1.08,0.08,0.08,0
10,54,1.08,0.24,0.24,0
11,54,1.08,0.0,0.0,0
12,54,1.08,-0.04,0.04,0
13,54,1.08,-0.52,0.52,0
14,54,1.08,-0.2,0.2,0
15,54,1.08,0.32,0.32,0
16,54,1.08,0.2,0.2,0
17,54,1.08,0.56,0.56,0
18,54,1.08,0.44,0.44,0
19,54,1.08,0.4,0.4,0
0,55,1.1,-0.08,0.08,0
1,55,1.1,0.52,0.52,0
2,55,1.1,0.0,0.0,0
3,55,1.1,-0.16,0.16,0
4,55,1.1,0.04,0.04,0
5,55,1.1,-0.24,0.24,0
6,55,1.1,-0.16,0.16,0
7,55,1.1,-0.08,0.08,0
8,55,1.1,-0.08,0.08,0
9,55,1.1,0.04,0.04,0
10,55,1.1,0.28,0.28,0
11,55,1.1,0.04,0.04,0
12,55,1.1,-0.04,0.04,0
13,55,1.1,-0.56,0.56,0
14,55,1.1,-0.24,0.24,0
15,55,1.1,0.36,0.36,0
16,55,1.1,0.2,0.2,0
17,55,1.1,0.56,0.56,0
18,55,1.1,0.44,0.44,0
19,55,1.1,0.44,0.44,0
0,56,1.12,-0.08,0.08,0
1,56,1.12,0.52,0.52,0
2,56,1.12,-0.04,0.04,0
3,56,1.12,-0.2,0.2,0
4,56,1.12,0.0,0.0,0
5,56,1.12,-0.24,0.24,0
6,56,1.12,-0.12,0.12,0
7,56,1.12,-0.08,0.08,0
8,56,1.12,-0.04,0.04,0
9,56,1.12,0.08,0.08,0
10,56,1.12,0.24,0.24,0
11,56,1.12,0.04,0.04,0
12,56,1.12,-0.04,0.04,0
13,56,1.12,-0.56,0.56,0
14,56,1.12,-0.24,0.24,0
15,56,1.12,0.4,0.4,0
16,56,1.12,0.24,0.24,0
17,56,1.12,0.52,0.52,0
18,56,1.12,0.48,0.48,0
19,56,1.12,0.4,0.4,0
0,57,1.14,-0.12,0.12,0
1,57,1.14,0.48,0.48,0
2,57,1.14,-0.04,0.04,0
3,57,1.14,-0.24,0.24,0
4,57,1.14,-0.04,0.04,0
5,57,1.14,-0.2,0.2,0
6,57,1.14,-0.12,0.12,0
7,57,1.14,-0.12,0.12,0
8,57,1.14,-0.08,0.08,0
9,57,1.14,0.08,0.08,0
10,57,1.14,0.2,0.2,0
11,57,1.14,0.08,0.08,0
12,57,1.14,0.0,0.0,0
13,57,1.14,-0.52,0.52,0
14,57,1.14,-0.24,0.24,0
15,57,1.14,0.4,0.4,0
16,57,1.14,0.2,0.2,0
17,57,1.14,0.52,0.52,0
18,57,1.14,0.52,0.52,0
19,57,1.14,0.44,0.44,0
0,58,1.16,-0.12,0.12,0
1,58,1.16,0.48,0.48,0
2,58,1.16,-0.04,0.04,0
3,58,1.16,-0.28,0.28,0
4,58,1.16,0.0,0.0,0
5,58,1.16,-0.2,0.2,0
6,58,1.16,-0.16,0.16,0
7,58,1.16,-0.16,0.16,0
8,58,1.16,-0.04,0.04,0
9,58,1.16,0.12,0.12,0
10,58,1.16,0.2,0.2,0
11,58,1.16,0.08,0.08,0
12,58,1.16,0.04,0.04,0
13,58,1.16,-0.56,0.56,0
14,58,1.16,-0.28,0.28,0
15,58,1.16,0.44,0.44,0
16,58,1.16,0.24,0.24,0
17,58,1.16,0.48,0.48,0
18,58,1.16,0.56,0.56,0
19,58,1.16,0.48,0.48,0
0,59,1.18,-0.16,0.16,0
1,59,1.18,0.44,0.44,0
2,59,1.18,0.0,0.0,0
3,59,1.18,-0.28,0.28,0
4,59,1.18,-0.04,0.04,0
5,59,1.18,-0.2,0.2,0
6,59,1.18,-0.16,0.16,0
7,59,1.18,-0.16,0.16,0
8,59,1.18,-0.04,0.04,0
9,59,1.18,0.12,0.12,0
10,59,1.18,0.16,0.16,0
11,59,1.18,0.12,0.12,0
12,59,1.18,0.08,0.08,0
13,59,1.18,-0.6,0.6,0
14,59,1.18,-0.24,0.24,0
15,59,1.18,0.4,0.4,0
16,59,1.18,0.24,0.24,0
17,59,1.18,0.52,0.52,0
18,59,1.18,0.52,0.52,0
19,59,1.18,0.44,0.44,0
0,60,1.2,-0.16,0.16,0
1,60,1.2,0.4,0.4,0
2,60,1.2,0.04,0.04,0
3,60,1.2,-0.28,0.28,0
4,60,1.2,-0.08,0.08,0
5,60,1.2,-0.16,0.16,0
6,60,1.2,-0.2,0.2,0
7,60,1.2,-0.12,0.12,0
8,60,1.2,0.0,0.0,0
9,60,1.2,0.12,0.12,0
10,60,1.2,0.2,0.2,0
11,60,1.2,0.16,0.16,0
12,60,1.2,0.08,0.08,0
13,60,1.2,-0.64,0.64,0
14,60,1.2,-0.24,0.24,0
15,60,1.2,0.4,0.4,0
16,60,1.2,0.28,0.28,0
17,60,1.2,0.52,0.52,0
18,60,1.2,0.52,0.52,0
19,60,1.2,0.48,0.48,0
0,61,1.22,-0.2,0.2,0
1,61,1.22,0.4,0.4,0
2,61,1.22,0.08,0.08,0
3,61,1.22,-0.32,0.32,0
4,61,1.22,-0.08,0.08,0
5,61,1.22,-0.12,0.12,0
6,61,1.22,-0.2,0.2,0
7,61,1.22,-0.08,0.08,0
8,61,1.22,0.04,0.04,0
9,61,1.22,0.08,0.08,0
10,61,1.22,0.2,0.2,0
11,61,1.22,0.12,0.12,0
12,61,1.22,0.04,0.04,0
13,61,1.22,-0.64,0.64,0
14,61,1.22,-0.24,0.24,0
15,61,1.22,0.36,0.36,0
16,61,1.22,0.32,0.32,0
17,61,1.22,0.48,0.48,0
18,61,1.22,0.56,0.56,0
19,61,1.22,0.48,0.48,0
0,62,1.24,-0.2,0.2,0
1,62,1.24,0.4,0.4,0
2,62,1.24,0.04,0.04,0
3,62,1.24,-0.36,0.36,0
4,62,1.24,-0.08,0.08,0
5,62,1.24,-0.12,0.12,0
6,62,1.24,-0.2,0.2,0
7,62,1.24,-0.08,0.08,0
8,62,1.24,0.08,0.08,0
9,62,1.24,0.12,0.12,0
10,62,1.24,0.2,0.2,0
11,62,1.24,0.12,0.12,0
12,62,1.24,0.08,0.08,0
13,62,1.24,-0.64,0.64,0
14,62,1.24,-0.28,0.28,0
15,62,1.24,0.36,0.36,0
16,62,1.24,0.32,0.32,0
17,62,1.24,0.52,0.52,0
18,62,1.24,0.56,0.56,0
19,62,1.24,0.48,0.48,0
0,63,1.26,-0.24,0.24,0
1,63,1.26,0.4,0.4,0
2,63,1.26,0.08,0.08,0
3,63,1.26,-0.4,0.4,0
4,63,1.26,-0.04,0.04,0
5,63,1.26,-0.12,0.12,0
6,63,1.26,-0.16,0.16,0
7,63,1.26,-0.08,0.08,0
8,63,1.26,0.08,0.08,0
9,63,1.26,0.12,0.12,0
10,63,1.26,0.2,0.2,0
11,63,1.26,0.12,0.12,0
12,63,1.26,0.12,0.12,0
13,63,1.26,-0.64,0.64,0
14,63,1.26,-0.24,0.24,0
15,63,1.26,0.36,0.36,0
16,63,1.26,0.36,0.36,0
17,63,1.26,0.52,0.52,0
18,63,1.26,0.56,0.56,0
19,63,1.26,0.48,0.48,0
0,64,1.28,-0.24,0.24,0
1,64,1.28,0.36,0.36,0
2,64,1.28,0.08,0.08,0
3,64,1.28,-0.4,0.4,0
4,64,1.28,0.0,0.0,0
5,64,1.28,-0.08,0.08,0
6,64,1.28,-0.2,0.2,0
7,64,1.28,-0.12,0.12,0
8,64,1.28,0.08,0.08,0
9,64,1.28,0.12,0.12,0
10,64,1.28,0.2,0.2,0
11,64,1.28,0.12,0.12,0
12,64,1.28,0.08,0.08,0
13,64,1.28,-0.6,0.6,0
14,64,1.28,-0.24,0.24,0
15,64,1.28,0.4,0.4,0
16,64,1.28,0.32,0.32,0
17,64,1.28,0.52,0.52,0
18,64,1.28,0.6,0.6,0
19,64,1.28,0.48,0.48,0
0,65,1.3,-0.28,0.28,0
1,65,1.3,0.36,0.36,0
2,65,1.3,0.08,0.08,0
3,65,1.3,-0.4,0.4,0
4,65,1.3,-0.04,0.04,0
5,65,1.3,-0.08,0.08,0
6,65,1.3,-0.2,0.2,0
7,65,1.3,-0.12,0.12,0
8,65,1.3,0.12,0.12,0
9,65,1.3,0.16,0.16,0
10,65,1.3,0.24,0.24,0
11,65,1.3,0.16,0.16,0
12,65,1.3,0.08,0.08,0
13,65,1.3,-0.56,0.56,0
14,65,1.3,-0.24,0.24,0
15,65,1.3,0.36,0.36,0
16,65,1.3,0.36,0.36,0
17,65,1.3,0.52,0.52,0
18,65,1.3,0.6,0.6,0
19,65,1.3,0.48,0.48,0
0,66,1.32,-0.32,0.32,0
1,66,1.32,0.36,0.36,0
2,66,1.32,0.08,0.08,0
3,66,1.32,-0.44,0.44,0
4,66,1.32,-0.04,0.04,0
5,66,1.32,-0.12,0.12,0
6,66,1.32,-0.24,0.24,0
7,66,1.32,-0.12,0.12,0
8,66,1.32,0.16,0.16,0
9,66,1.32,0.16,0.16,0
10,66,1.32,0.28,0.28,0
11,66,1.32,0.2,0.2,0
12,66,1.32,0.12,0.12,0
13,66,1.32,-0.56,0.56,0
14,66,1.32,-0.24,0.24,0
15,66,1.32,0.4,0.4,0
16,66,1.32,0.32,0.32,0
17,66,1.32,0.52,0.52,0
18,66,1.32,0.6,0.6,0
19,66,1.32,0.52,0.52,0
0,67,1.34,-0.36,0.36,0
1,67,1.34,0.4,0.4,0
2,67,1.34,0.08,0.08,0
3,67,1.34,-0.4,0.4,0
4,67,1.34,-0.08,0.08,0
5,67,1.34,-0.12,0.12,0
6,67,1.34,-0.24,0.24,0
7,67,1.34,-0.12,0.12,0
8,67,1.34,0.2,0.2,0
9,67,1.34,0.12,0.12,0
10,67,1.34,0.28,0.28,0
11,67,1.34,0.2,0.2,0
12,67,1.34,0.08,0.08,0
13,67,1.34,-0.56,0.56,0
14,67,1.34,-0.24,0.24,0
15,67,1.34,0.4,0.4,0
16,67,1.34,0.32,0.32,0
17,67,1.34,0.56,0.56,0
18,67,1.34,0.6,0.6,0
19,67,1.34,0.52,0.52,0
0,68,1.36,-0.32,0.32,0
1,68,1.36,0.36,0.36,0
2,68,1.36,0.04,0.04,0
3,68,1.36,-0.44,0.44,0
4,68,1.36,-0.04,0.04,0
5,68,1.36,-0.08,0.08,0
6,68,1.36,-0.2,0.2,0
7,68,1.36,-0.08,0.08,0
8,68,1.36,0.24,0.24,0
9,68,1.36,0.08,0.08,0
10,68,1.36,0.28,0.28,0
11,68,1.36,0.2,0.2,0
12,68,1.36,0.08,0.08,0
13,68,1.36,-0.52,0.52,0
14,68,1.36,-0.24,0.24,0
15,68,1.36,0.4,0.4,0
16,68,1.36,0.28,0.28,0
17,68,1.36,0.56,0.56,0
18,68,1.36,0.6,0.6,0
19,68,1.36,0.52,0.52,0
0,69,1.38,-0.36,0.36,0
1,69,1.38,0.4,0.4,0
2,69,1.38,0.0,0.0,0
3,69,1.38,-0.44,0.44,0
4,69,1.38,-0.08,0.08,0
5,69,1.38,-0.08,0.08,0
6,69,1.38,-0.2,0.2,0
7,69,1.38,-0.08,0.08,0
8,69,1.38,0.28,0.28,0
9,69,1.38,0.04,0.04,0
10,69,1.38,0.28,0.28,0
11,69,1.38,0.2,0.2,0
12,69,1.38,0.08,0.08,0
13,69,1.38,-0.48,0.48,0
14,69,1.38,-0.24,0.24,0
15,69,1.38,0.36,0.36,0
16,69,1.38,0.32,0.32,0
17,69,1.38,0.6,0.6,0
18,69,1.38,0.64,0.64,0
19,69,1.38,0.52,0.52,0
0,70,1.4,-0.36,0.36,0
1,70,1.4,0.44,0.44,0
2,70,1.4,0.04,0.04,0
3,70,1.4,-0.48,0.48,0
4,70,1.4,-0.12,0.12,0
5,70,1.4,-0.08,0.08,0
6,70,1.4,-0.2,0.2,0
7,70,1.4,-0.08,0.08,0
8,70,1.4,0.28,0.28,0
9,70,1.4,0.0,0.0,0
10,70,1.4,0.32,0.32,0
11,70,1.4,0.24,0.24,0
12,70,1.4,0.04,0.04,0
13,70,1.4,-0.48,0.48,0
14,70,1.4,-0.24,0.24,0
15,70,1.4,0.4,0.4,0
16,70,1.4,0.32,0.32,0
17,70,1.4,0.6,0.6,0
18,70,1.4,0.68,0.68,0
19,70,1.4,0.48,0.48,0
0,71,1.42,-0.4,0.4,0
1,71,1.42,0.44,0.44,0
2,71,1.42,0.04,0.04,0
3,71,1.42,-0.48,0.48,0
4,71,1.42,-0.16,0.16,0
5,71,1.42,-0.04,0.04,0
6,71,1.42,-0.2,0.2,0
7,71,1.42,-0.04,0.04,0
8,71,1.42,0.28,0.28,0
9,71,1.42,-0.04,0.04,0
10,71,1.42,0.32,0.32,0
11,71,1.42,0.24,0.24,0
12,71,1.42,0.0,0.0,0
13,71,1.42,-0.48,0.48,0
14,71,1.42,-0.28,0.28,0
15,71,1.42,0.4,0.4,0
16,71,1.42,0.32,0.32,0
17,71,1.42,0.6,0.6,0
18,71,1.42,0.64,0.64,0
19,71,1.42,0.44,0.44,0
0,72,1.44,-0.44,0.44,0
1,72,1.44,0.44,0.44,0
2,72,1.44,0.04,0.04,0
3,72,1.44,-0.48,0.48,0
4,72,1.44,-0.16,0.16,0
5,72,1.44,0.0,0.0,0
6,72,1.44,-0.16,0.16,0
7,72,1.44,-0.04,0.04,0
8,72,1.44,0.28,0.28,0
9,72,1.44,-0.08,0.08,0
10,72,1.44,0.32,0.32,0
11,72,1.44,0.2,0.2,0
12,72,1.44,0.0,0.0,0
13,72,1.44,-0.52,0.52,0
14,72,1.44,-0.24,0.24,0
15,72,1.44,0.44,0.44,0
16,72,1.44,0.32,0.32,0
17,72,1.44,0.56,0.56,0
18,72,1.44,0.64,0.64,0
19,72,1.44,0.48,0.48,0
0,73,1.46,-0.44,0.44,0
1,73,1.46,0.48,0.48,0
2,73,1.46,0.0,0.0,0
3,73,1.46,-0.44,0.44,0
4,73,1.46,-0.16,0.16,0
5,73,1.46,0.0,0.0,0
6,73,1.46,-0.2,0.2,0
7,73,1.46,-0.08,0.08,0
8,73,1.46,0.28,0.28,0
9,73,1.46,-0.08,0.08,0
10,73,1.46,0.32,0.32,0
11,73,1.46,0.2,0.2,0
12,73,1.46,-0.04,0.04,0
13,73,1.46,-0.56,0.56,0
14,73,1.46,-0.28,0.28,0
15,73,1.46,0.44,0.44,0
16,73,1.46,0.28,0.28,0
17,73,1.46,0.56,0.56,0
18,73,1.46,0.6,0.6,0
19,73,1.46,0.48,0.48,0
0,74,1.48,-0.44,0.44,0
1,74,1.48,0.48,0.48,0
2,74,1.48,0.0,0.0,0
3,74,1.48,-0.44,0.44,0
4,74,1.48,-0.16,0.16,0
5,74,1.48,0.0,0.0,0
6,74,1.48,-0.2,0.2,0
7,74,1.48,-0.08,0.08,0
8,74,1.48,0.32,0.32,0
9,74,1.48,-0.12,0.12,0
10,74,1.48,0.32,0.32,0
11,74,1.48,0.2,0.2,0
12,74,1.48,-0.08,0.08,0
13,74,1.48,-0.52,0.52,0
14,74,1.48,-0.28,0.28,0
15,74,1.48,0.44,0.44,0
16,74,1.48,0.28,0.28,0
17,74,1.48,0.56,0.56,0
18,74,1.48,0.6,0.6,0
19,74,1.48,0.48,0.48,0
0,75,1.5,-0.44,0.44,0
1,75,1.5,0.44,0.44,0
2,75,1.5,0.0,0.0,0
3,75,1.5,-0.48,0.48,0
4,75,1.5,-0.2,0.2,0
5,75,1.5,-0.04,0.04,0
6,75,1.5,-0.16,0.16,0
7,75,1.5,-0.08,0.08,0
8,75,1.5,0.28,0.28,0
9,75,1.5,-0.08,0.08,0
10,75,1.5,0.28,0.28,0
11,75,1.5,0.2,0.2,0
12,75,1.5,-0.08,0.08,0
13,75,1.5,-0.52,0.52,0
14,75,1.5,-0.28,0.28,0
15,75,1.5,0.4,0.4,0
16,75,1.5,0.28,0.28,0
