model_label,q,n_display,rel,leader_share,n_valid,k_leader,p_leader,rest_share,lead,beta_eff,beta_eff_ci_lo,beta_eff_ci_hi,at_boundary
qwen25_32b_it,25,399,0.2,0.2205513784461152,150,117,0.78,0.032477025898078535,0.18807435254803667,11.785091015982378,10.76451904403276,12.805662987931994,False
qwen25_32b_it,25,399,0.25,0.2656641604010025,150,138,0.92,0.03059732664995823,0.23506683375104426,11.87576193241315,10.644520281553843,13.107003583272455,False
qwen25_32b_it,25,399,0.4,0.4010025062656641,150,142,0.9466666666666667,0.02495822890559733,0.37604427736006674,7.974233391694282,7.054083307199368,8.894383476189198,False
qwen25_32b_it,25,399,0.6,0.5789473684210527,150,149,0.9933333333333333,0.017543859649122806,0.5614035087719298,6.928960180609679,5.496530864076208,8.36138949714315,False
qwen25_32b_it,25,399,0.8,0.7593984962406015,150,149,0.9933333333333333,0.010025062656641603,0.7493734335839599,5.190926690490194,4.117802386465118,6.26405099451527,False
qwen25_32b_it,25,399,1.0,0.9398496240601504,150,150,1.0,0.002506265664160401,0.93734335839599,4.7395460881599325,3.25852040226535,6.220571774054516,True
qwen25_32b_it,25,799,0.03,0.0675844806007509,150,22,0.14666666666666667,0.03885064664163538,0.028733833959115516,24.981703403482005,17.18738490013762,32.77602190682639,False
qwen25_32b_it,25,799,0.06,0.0963704630788485,150,53,0.35333333333333333,0.03765123070504798,0.05871923237380052,21.95092648551304,19.111340781816505,24.790512189209572,False
qwen25_32b_it,25,799,0.1,0.1326658322903629,150,90,0.6,0.036138923654568215,0.09652690863579469,18.547990226888874,16.861964587389007,20.234015866388738,False
qwen25_32b_it,25,799,0.15,0.178973717146433,150,110,0.7333333333333333,0.03420942845223196,0.14476428869420105,14.44336657511851,13.199870387955997,15.686862762281024,False
qwen25_32b_it,25,799,0.2,0.2265331664580726,150,130,0.8666666666666667,0.032227784730913644,0.19430538172715894,12.940974990666984,11.74272472641512,14.139225254918848,False
qwen25_32b_it,25,799,0.25,0.2728410513141426,150,128,0.8533333333333334,0.030298289528577393,0.24254276178556522,10.143504982892638,9.220118722874846,11.06689124291043,False
qwen25_32b_it,25,799,0.4,0.4117647058823529,150,144,0.96,0.024509803921568627,0.38725490196078427,8.107749093947872,7.09307394573966,9.122424242156084,False
qwen25_32b_it,25,799,0.6,0.5982478097622027,150,147,0.98,0.016739674593241553,0.5815081351689612,5.9492882551179225,5.037846916490975,6.86072959374487,False
qwen25_32b_it,25,799,0.8,0.7834793491864831,150,150,1.0,0.009021693783896537,0.7744576554025866,5.736378246837807,3.94385985593171,7.528896637743904,True
qwen25_32b_it,25,799,1.0,0.9699624530663328,150,150,1.0,0.0012515644555694677,0.9687108886107633,4.586076299730205,3.1530072523924333,6.019145347067978,True
qwen25_32b_it,50,99,0.03,0.0303030303030303,150,5,0.03333333333333333,0.019789734075448363,0.010513296227581938,29.314892798339553,-11.17650846907782,69.80629406575693,False
qwen25_32b_it,50,99,0.06,0.0505050505050505,150,24,0.16,0.01937744794887652,0.031127602556173976,36.14558980944405,29.196297630311065,43.094881988577036,False
qwen25_32b_it,50,99,0.1,0.0707070707070707,150,46,0.30666666666666664,0.01896516182230468,0.05174190888476603,29.783260858844212,26.444483338208318,33.12203837948011,False
qwen25_32b_it,50,99,0.15,0.0909090909090909,150,69,0.46,0.01855287569573284,0.07235621521335805,25.792836312874694,23.581435317005095,28.004237308744298,False
qwen25_32b_it,50,99,0.2,0.1212121212121212,150,86,0.5733333333333334,0.017934446505875078,0.10327767470624613,20.2623630913023,18.701300965626565,21.823425216978034,False
qwen25_32b_it,50,99,0.25,0.1414141414141414,150,113,0.7533333333333333,0.017522160379303237,0.12389198103483817,20.17597168233968,18.686069393494115,21.665873971185242,False
qwen25_32b_it,50,99,0.4,0.2121212121212121,150,135,0.9,0.016079158936301793,0.1960420531849103,15.455744867121261,14.115359091657066,16.79613064258546,False
qwen25_32b_it,50,99,0.6,0.3131313131313131,150,139,0.9266666666666666,0.014017728303442589,0.2991135848278705,10.677445271632596,9.672268630753289,11.682621912511905,False
qwen25_32b_it,50,99,0.8,0.404040404040404,150,145,0.9666666666666667,0.012162440733869307,0.3918779633065347,9.144745256927584,8.058442540126803,10.231047973728364,False
qwen25_32b_it,50,99,1.0,0.5050505050505051,150,148,0.9866666666666667,0.0101010101010101,0.494949494949495,8.057503448198403,6.794744563850325,9.32026233254648,False
qwen25_32b_it,50,199,0.03,0.0402010050251256,150,11,0.07333333333333333,0.019587734591323968,0.020613270433801633,33.86417348721827,19.27832747097325,48.45001950346328,False
qwen25_32b_it,50,199,0.06,0.0653266331658291,150,58,0.38666666666666666,0.01907496667008512,0.04625166649574397,37.11907773253984,33.579606682656724,40.658548782422955,False
qwen25_32b_it,50,199,0.1,0.0954773869346733,150,80,0.5333333333333333,0.0184596451645985,0.0770177417700748,26.126868174941897,24.051327398171225,28.202408951712567,False
qwen25_32b_it,50,199,0.15,0.1306532663316583,150,112,0.7466666666666667,0.017741770074864115,0.11291149625679418,21.982328828463555,20.36175149290042,23.602906164026688,False
qwen25_32b_it,50,199,0.2,0.1658291457286432,150,118,0.7866666666666666,0.017023894985129732,0.14880525074351347,17.423757372271893,16.11970378644532,18.727810958098463,False
qwen25_32b_it,50,199,0.25,0.2010050251256281,150,123,0.82,0.016306019895395346,0.18469900523023275,14.601798864001752,13.483004764500294,15.72059296350321,False
qwen25_32b_it,50,199,0.4,0.3115577889447236,150,143,0.9533333333333334,0.014049841041944415,0.2975079479027792,11.500957135780961,10.267115575589955,12.734798695971968,False
qwen25_32b_it,50,199,0.6,0.4623115577889447,150,145,0.9666666666666667,0.010973233514511332,0.4513383242744334,7.9399952397192735,6.996804570328206,8.88318590911034,False
qwen25_32b_it,50,199,0.8,0.6080402010050251,150,140,0.9333333333333333,0.007999179571326018,0.6000410214336991,5.404340951744059,4.8818235050151,5.926858398473017,False
qwen25_32b_it,50,199,1.0,0.7537688442211056,150,146,0.9733333333333334,0.005025125628140703,0.7487437185929648,4.924761401437929,4.298354854547898,5.5511679483279615,False
qwen25_32b_it,50,399,0.03,0.0451127819548872,150,18,0.12,0.019487494245818627,0.025625287709068575,37.521693543524435,28.02981885914927,47.0135682278996,False
qwen25_32b_it,50,399,0.06,0.0726817042606516,150,51,0.34,0.01892486317835405,0.05375684108229754,30.07286511372501,26.943432140908143,33.202298086541866,False
qwen25_32b_it,50,399,0.1,0.1052631578947368,150,95,0.6333333333333333,0.018259935553168637,0.08700322234156815,25.48505334339892,23.5838392101729,27.386267476624937,False
qwen25_32b_it,50,399,0.15,0.1478696741854636,150,114,0.76,0.017390414812541558,0.13047925937292204,19.294571737741602,17.866914698952176,20.722228776531026,False
qwen25_32b_it,50,399,0.2,0.1904761904761904,150,122,0.8133333333333334,0.01652089407191448,0.17395529640427593,15.377592264817345,14.205973230284291,16.549211299350397,False
qwen25_32b_it,50,399,0.25,0.2355889724310776,150,132,0.88,0.015600225052426989,0.2199887473786506,13.32029997280985,12.214643330895887,14.425956614723813,False
qwen25_32b_it,50,399,0.4,0.3634085213032581,150,146,0.9733333333333334,0.012991662830545753,0.35041685847271237,10.52285035876172,9.184393158632622,11.861307558890818,False
qwen25_32b_it,50,399,0.6,0.5338345864661654,150,147,0.98,0.00951357986803744,0.524321006598128,7.278828627254914,6.26797736157772,8.289679892932108,False
qwen25_32b_it,50,399,0.8,0.706766917293233,150,145,0.9666666666666667,0.005984348626668713,0.7007825686665643,5.113746126791833,4.506285103604204,5.721207149979461,False
qwen25_32b_it,50,399,1.0,0.8771929824561403,150,149,0.9933333333333333,0.002506265664160402,0.8746867167919798,4.855253555229866,3.9358719881711335,5.774635122288599,False
qwen25_32b_it,50,799,0.03,0.0475594493116395,150,24,0.16,0.019437562258946134,0.02812188705269337,40.00889242029396,32.31684797841636,47.70093686217156,False
qwen25_32b_it,50,799,0.06,0.0750938673341677,150,57,0.38,0.01887563536052719,0.05621823197364051,30.289495863335947,27.36805137604412,33.21094035062777,False
qwen25_32b_it,50,799,0.1,0.1113892365456821,150,105,0.7,0.01813491353988404,0.09325432300579806,25.375868766832298,23.512007224062312,27.23973030960228,False
qwen25_32b_it,50,799,0.15,0.1576971214017521,150,114,0.76,0.017189854665270368,0.14050726673648173,17.917517639709203,16.591752521744546,19.24328275767386,False
qwen25_32b_it,50,799,0.2,0.2040050062578222,150,125,0.8333333333333334,0.01624479579065669,0.1877602104671655,14.607588026424136,13.473833503004942,15.74134254984333,False
qwen25_32b_it,50,799,0.25,0.2503128911138924,150,124,0.8266666666666667,0.015299736916043014,0.23501315419784935,11.571652871065089,10.679550352843071,12.463755389287108,False
qwen25_32b_it,50,799,0.4,0.3879849812265332,150,141,0.94,0.012490102423948301,0.37549487880258486,8.778852374247135,7.904129449796615,9.653575298697653,False
qwen25_32b_it,50,799,0.6,0.5707133917396746,150,141,0.94,0.008760951188986232,0.5619524405506884,5.8660019432665385,5.281514796666517,6.4504890898665606,False
qwen25_32b_it,50,799,0.8,0.7546933667083855,150,146,0.9733333333333334,0.0050062578222778474,0.7496871088861077,4.918564186563762,4.292945896332931,5.5441824767945915,False
qwen25_32b_it,50,799,1.0,0.9386733416770964,150,146,0.9733333333333334,0.0012515644555694619,0.9374217772215269,3.9335379809768938,3.433210403075335,4.433865558878452,False
qwen25_32b_it,100,199,0.03,0.0251256281407035,150,21,0.14,0.009847215877366632,0.01527841226333687,91.6159302379367,76.67828260434064,106.55357787153277,False
qwen25_32b_it,100,199,0.06,0.0402010050251256,150,42,0.28,0.00969493934318055,0.03050606568194505,59.95322030741826,54.13997012075025,65.76647049408628,False
qwen25_32b_it,100,199,0.1,0.0603015075376884,150,76,0.5066666666666667,0.009491903964265774,0.050809603573422624,45.479704037673585,42.34020836404986,48.619199711297306,False
qwen25_32b_it,100,199,0.15,0.0854271356783919,150,105,0.7,0.009238109740622304,0.07618902593776959,35.67520656802971,33.39386559788099,37.95654753817843,False
qwen25_32b_it,100,199,0.2,0.1105527638190954,150,120,0.8,0.008984315516978834,0.10156844830211656,29.38433647079526,27.428591200750965,31.340081740839555,False
qwen25_32b_it,100,199,0.25,0.1306532663316583,150,132,0.88,0.008781280138064057,0.12187198619359424,26.929616758070022,24.93381749950077,28.92541601663928,False
qwen25_32b_it,100,199,0.4,0.2060301507537688,150,142,0.9466666666666667,0.00801989746713365,0.19801025328663513,18.722251911910124,16.97478092066904,20.46972290315121,False
qwen25_32b_it,100,199,0.6,0.3065326633165829,150,143,0.9533333333333334,0.0070047205725597686,0.29952794274402317,12.597408768705915,11.371888147001199,13.82292939041063,False
qwen25_32b_it,100,199,0.8,0.4020100502512563,150,149,0.9933333333333333,0.006040302522714583,0.3959697477285417,11.613199224959681,9.58230962043118,13.644088829488183,False
qwen25_32b_it,100,199,1.0,0.5025125628140703,150,147,0.98,0.005025125628140704,0.4974874371859296,8.378287002153536,7.312912253920903,9.44366175038617,False
qwen25_32b_it,100,399,0.03,0.0325814536340852,150,27,0.18,0.009771904508746614,0.022809549125338585,67.80196929239324,58.74259875859247,76.861339826194,False
qwen25_32b_it,100,399,0.06,0.0551378446115288,150,72,0.48,0.009544062175641124,0.04559378243588767,49.519995336606925,46.018890663399596,53.02110000981425,False
qwen25_32b_it,100,399,0.1,0.0852130325814536,150,113,0.7533333333333333,0.009240272398167135,0.07597276018328647,37.53043683237281,35.10079039504323,39.96008326970239,False
qwen25_32b_it,100,399,0.15,0.1203007518796992,150,125,0.8333333333333334,0.00888585099111415,0.11141490088858505,27.773426656506196,25.862784666633022,29.684068646379373,False
qwen25_32b_it,100,399,0.2,0.1578947368421052,150,132,0.88,0.008506113769271665,0.14938862307283354,21.969316098041755,20.34113307658803,23.59749911949548,False
qwen25_32b_it,100,399,0.25,0.1954887218045112,150,137,0.9133333333333333,0.00812637654742918,0.18736234525708204,18.45636078131717,16.964549104799964,19.948172457834374,False
qwen25_32b_it,100,399,0.4,0.3057644110275689,150,141,0.94,0.0070124806966912236,0.29875193033087766,12.21101360003044,11.1115931606759,13.31043403938498,False
qwen25_32b_it,100,399,0.6,0.4561403508771929,150,148,0.9866666666666667,0.005493531809321285,0.45064681906787163,9.629951559911033,8.24305200663373,11.016851113188336,False
qwen25_32b_it,100,399,0.8,0.6040100250626567,150,142,0.9466666666666667,0.003999898736740842,0.6000101263259158,6.178558795122439,5.601873238654441,6.755244351590437,False
qwen25_32b_it,100,399,1.0,0.7518796992481203,150,144,0.96,0.0025062656641604013,0.7493734335839598,5.13535497513948,4.6109996838634775,5.659710266415483,False
qwen25_32b_it,100,799,0.03,0.0362953692115143,150,45,0.3,0.009734390209984704,0.026560979001529594,70.6698578949063,64.1259294373917,77.21378635242091,False
qwen25_32b_it,100,799,0.06,0.0625782227784731,150,101,0.6733333333333333,0.009468906840621483,0.05310931593785161,50.02141230042661,46.82245663561764,53.220367965235575,False
qwen25_32b_it,100,799,0.1,0.0963704630788485,150,113,0.7533333333333333,0.009127571080011632,0.08724289199883686,32.68221412327614,30.56643205915248,34.7979961873998,False
qwen25_32b_it,100,799,0.15,0.1401752190237797,150,121,0.8066666666666666,0.008685098797739599,0.1314901202260401,22.85587631693062,21.326119913056388,24.38563272080485,False
qwen25_32b_it,100,799,0.2,0.1827284105131414,150,128,0.8533333333333334,0.008255268580675339,0.17447314193246605,18.161917000705422,16.878277288489723,19.44555671292112,False
qwen25_32b_it,100,799,0.25,0.2265331664580726,150,134,0.8933333333333333,0.007812796298403308,0.21872037015966928,15.301098071898192,14.13234651382214,16.469849629974245,False
qwen25_32b_it,100,799,0.4,0.3566958698372966,150,143,0.9533333333333334,0.006498021516794984,0.35019784832050166,10.774697647321613,9.726496830640297,11.82289846400293,False
qwen25_32b_it,100,799,0.6,0.5294117647058824,150,143,0.9533333333333334,0.004753416518122401,0.5246583481877599,7.1918724736381305,6.49222160202325,7.891523345253011,False
qwen25_32b_it,100,799,0.8,0.7033792240300375,150,147,0.98,0.0029961694542420454,0.7003830545757954,5.951161298775364,5.1944174716965215,6.707905125854207,False
qwen25_32b_it,100,799,1.0,0.8760951188986232,150,147,0.98,0.0012515644555694623,0.8748435544430537,4.764386166579298,4.158551499970506,5.370220833188089,False
qwen25_7b_it,2,24,0.1,0.5416666666666666,150,93,0.62,0.45833333333333337,0.08333333333333326,2.917058930948023,0.9461976043317998,4.887920257564247,False
qwen25_7b_it,2,24,0.25,0.625,150,116,0.7733333333333333,0.375,0.25,2.433863897936883,1.6740591021272793,3.193668693746487,False
qwen25_7b_it,2,24,0.4,0.6666666666666666,150,123,0.82,0.33333333333333337,0.33333333333333326,2.2530827270932594,1.6331622553871392,2.87300319879938,False
qwen25_7b_it,2,24,0.6,0.7916666666666666,150,142,0.9466666666666667,0.20833333333333337,0.5833333333333333,2.416522145324945,1.8233498477477545,3.0096944429021355,False
qwen25_7b_it,2,24,0.8,0.875,150,145,0.9666666666666667,0.125,0.75,2.1836186629154155,1.616021201323088,2.7512161245077427,False
qwen25_7b_it,2,24,1.0,0.9583333333333334,150,150,1.0,0.04166666666666663,0.9166666666666667,3.1129692353175655,1.598536955004308,4.627401515630823,True
qwen25_7b_it,2,49,0.1,0.5510204081632653,150,80,0.5333333333333333,0.44897959183673475,0.1020408163265305,0.6499579255708438,-0.9166060174992813,2.2165218686409687,False
qwen25_7b_it,2,49,0.25,0.6326530612244898,150,120,0.8,0.36734693877551017,0.26530612244897966,2.589316553713455,1.8405889686921044,3.3380441387348045,False
qwen25_7b_it,2,49,0.4,0.6938775510204082,150,124,0.8266666666666667,0.30612244897959184,0.3877551020408163,1.9950233727030713,1.4543320302249216,2.535714715181221,False
qwen25_7b_it,2,49,0.6,0.7959183673469388,150,145,0.9666666666666667,0.20408163265306123,0.5918367346938775,2.7671719262807417,2.0478889361594304,3.4864549164020535,False
qwen25_7b_it,2,49,0.8,0.8775510204081632,150,145,0.9666666666666667,0.12244897959183676,0.7551020408163265,2.1688644827605814,1.605102139151986,2.7326268263691773,False
qwen25_7b_it,2,49,1.0,0.979591836734694,150,150,1.0,0.020408163265306034,0.9591836734693879,2.974983010347815,1.527679820473975,4.422286200221655,True
qwen25_7b_it,2,99,0.1,0.5555555555555556,150,93,0.62,0.4444444444444444,0.11111111111111116,2.1877941982110145,0.7096482032488488,3.6659401931731805,False
qwen25_7b_it,2,99,0.25,0.6262626262626263,150,116,0.7733333333333333,0.3737373737373737,0.2525252525252526,2.4095252589575136,1.657318511106006,3.161732006809021,False
qwen25_7b_it,2,99,0.4,0.696969696969697,150,129,0.86,0.303030303030303,0.39393939393939403,2.2790662391614305,1.6997295637700622,2.8584029145527987,False
qwen25_7b_it,2,99,0.6,0.797979797979798,150,131,0.8733333333333333,0.202020202020202,0.595959595959596,1.6012766628708788,1.202235635255555,2.0003176904862023,False
qwen25_7b_it,2,99,0.8,0.8888888888888888,150,140,0.9333333333333333,0.11111111111111116,0.7777777777777777,1.667463577463779,1.2643511314538425,2.0705760234737154,False
qwen25_7b_it,2,99,1.0,0.98989898989899,150,150,1.0,0.010101010101010055,0.9797979797979799,2.912391320670815,1.4955384398622777,4.329244201479352,True
qwen25_7b_it,2,199,0.1,0.5527638190954773,150,95,0.6333333333333333,0.44723618090452266,0.10552763819095468,2.5715690980982133,1.004095791695975,4.139042404500452,False
qwen25_7b_it,2,199,0.25,0.6231155778894473,150,100,0.6666666666666666,0.37688442211055273,0.24623115577889454,1.3974356515545445,0.7109320408380949,2.0839392622709942,False
qwen25_7b_it,2,199,0.4,0.6984924623115578,150,119,0.7933333333333333,0.3015075376884422,0.39698492462311563,1.6793192169775673,1.1848932120479017,2.173745221907233,False
qwen25_7b_it,2,199,0.6,0.7989949748743719,150,139,0.9266666666666666,0.20100502512562812,0.5979899497487438,2.0867554437502145,1.5839677487981918,2.589543138702237,False
qwen25_7b_it,2,199,0.8,0.8944723618090452,150,136,0.9066666666666666,0.10552763819095479,0.7889447236180904,1.420996869664008,1.0778992962102474,1.764094443117769,False
qwen25_7b_it,2,199,1.0,0.9949748743718592,150,150,1.0,0.005025125628140836,0.9899497487437183,2.882525235241182,1.4802019435297933,4.28484852695257,True
qwen25_7b_it,2,399,0.1,0.5513784461152882,150,87,0.58,0.4486215538847118,0.10275689223057638,1.5599872694939536,-0.012230495313787858,3.132205034301695,False
qwen25_7b_it,2,399,0.25,0.6265664160401002,150,109,0.7266666666666667,0.3734335839598998,0.25313283208020043,1.9164466222076308,1.2107224982401574,2.622170746175104,False
qwen25_7b_it,2,399,0.4,0.6992481203007519,150,125,0.8333333333333334,0.3007518796992481,0.3984962406015038,1.9995512429452071,1.4653580279377845,2.53374445795263,False
qwen25_7b_it,2,399,0.6,0.7994987468671679,150,131,0.8733333333333333,0.20050125313283207,0.5989974937343359,1.593155569107111,1.1961383326804034,1.9901728055338188,False
qwen25_7b_it,2,399,0.8,0.8972431077694235,150,141,0.94,0.10275689223057649,0.794486215538847,1.699845677401013,1.2864288401062063,2.11326251469582,False
qwen25_7b_it,2,399,1.0,0.9974937343358397,150,150,1.0,0.0025062656641603454,0.9949874686716793,2.8679307249808557,1.4727075347426337,4.263153915219077,True
qwen25_7b_it,2,799,0.1,0.5506883604505632,150,90,0.6,0.44931163954943676,0.10137672090112648,1.9861881607999892,0.38082115528854515,3.591555166311433,False
qwen25_7b_it,2,799,0.25,0.6257822277847309,150,124,0.8266666666666667,0.3742177722152691,0.25156445556946183,3.075078670017801,2.24167068238852,3.9084866576470825,False
qwen25_7b_it,2,799,0.4,0.6996245306633292,150,126,0.84,0.3003754693366708,0.3992490613266584,2.055820976963789,1.51401681021136,2.5976251437162183,False
qwen25_7b_it,2,799,0.6,0.799749687108886,150,137,0.9133333333333333,0.20025031289111395,0.5994993742177721,1.935726984444814,1.469489075925114,2.401964892964514,False
qwen25_7b_it,2,799,0.8,0.8986232790988736,150,140,0.9333333333333333,0.10137672090112637,0.7972465581977473,1.6267440761826117,1.2334756459482539,2.0200125064169696,False
qwen25_7b_it,2,799,1.0,0.9987484355444304,150,150,1.0,0.0012515644555696204,0.9974968710888608,2.860715872982653,1.469002645078719,4.252429100886587,True
qwen25_7b_it,3,24,0.06,0.375,150,85,0.5666666666666667,0.3125,0.0625,7.676907310891629,5.102182460890777,10.25163216089248,False
qwen25_7b_it,3,24,0.15,0.4166666666666667,150,102,0.68,0.29166666666666663,0.12500000000000006,5.76578472477988,4.399403976596275,7.132165472963484,False
qwen25_7b_it,3,24,0.2,0.4583333333333333,150,120,0.8,0.27083333333333337,0.18749999999999994,5.512187333006105,4.452763267125555,6.571611398886656,False
qwen25_7b_it,3,24,0.25,0.5,150,129,0.86,0.25,0.25,4.9775502531318425,4.064656097969686,5.890444408293999,False
qwen25_7b_it,3,24,0.4,0.5833333333333334,150,142,0.9466666666666667,0.20833333333333331,0.37500000000000006,4.68323068902984,3.760518226131989,5.6059431519276925,False
qwen25_7b_it,3,24,0.6,0.6666666666666666,150,147,0.98,0.16666666666666669,0.49999999999999994,4.434212387844452,3.374191281562736,5.494233494126168,False
qwen25_7b_it,3,24,0.8,0.7916666666666666,150,150,1.0,0.10416666666666669,0.6875,4.654732687497321,2.635489647079644,6.673975727914998,True
qwen25_7b_it,3,24,1.0,0.9166666666666666,150,150,1.0,0.041666666666666685,0.875,3.6572899687478952,2.070741865562577,5.2438380719332125,True
qwen25_7b_it,3,49,0.03,0.3673469387755102,150,80,0.5333333333333333,0.3163265306122449,0.05102040816326531,8.092758220629149,4.959630334488902,11.225886106769396,False
qwen25_7b_it,3,49,0.06,0.3877551020408163,150,87,0.58,0.30612244897959184,0.08163265306122447,6.209194666652317,4.230131076740818,8.188258256563815,False
qwen25_7b_it,3,49,0.1,0.4081632653061224,150,96,0.64,0.29591836734693877,0.11224489795918363,5.632725897686246,4.153324474823132,7.112127320549359,False
qwen25_7b_it,3,49,0.15,0.4489795918367347,150,105,0.7,0.2755102040816326,0.17346938775510207,4.421949680496407,3.4199680133163715,5.423931347676443,False
qwen25_7b_it,3,49,0.2,0.4693877551020408,150,128,0.8533333333333334,0.2653061224489796,0.20408163265306117,5.967123900427873,4.869716697300031,7.064531103555714,False
qwen25_7b_it,3,49,0.25,0.4897959183673469,150,126,0.84,0.25510204081632654,0.2346938775510204,4.9739609646810905,4.052271795555856,5.895650133806327,False
qwen25_7b_it,3,49,0.4,0.5918367346938775,150,142,0.9466666666666667,0.20408163265306123,0.3877551020408163,4.5291770479433335,3.6368169686934375,5.42153712719323,False
qwen25_7b_it,3,49,0.6,0.7142857142857143,150,144,0.96,0.14285714285714285,0.5714285714285714,3.3202964473094863,2.6326550784870086,4.007937816131963,False
qwen25_7b_it,3,49,0.8,0.8367346938775511,150,146,0.9733333333333334,0.08163265306122447,0.7551020408163266,2.7652522351324156,2.1441203325323714,3.3863841377324597,False
qwen25_7b_it,3,49,1.0,0.9591836734693876,150,150,1.0,0.0204081632653062,0.9387755102040813,3.4088327697840444,1.9300664670868592,4.88759907248123,True
qwen25_7b_it,3,99,0.03,0.3535353535353535,150,53,0.35333333333333333,0.32323232323232326,0.03030303030303022,1.53411153155873,-3.9682521302036773,7.036475193321137,False
qwen25_7b_it,3,99,0.06,0.3737373737373737,150,69,0.46,0.31313131313131315,0.06060606060606055,4.404435031291971,1.7642930260190792,7.044577036564863,False
qwen25_7b_it,3,99,0.1,0.3939393939393939,150,89,0.5933333333333334,0.30303030303030304,0.09090909090909088,5.875917470655558,4.090424441610144,7.661410499700974,False
qwen25_7b_it,3,99,0.15,0.4343434343434343,150,90,0.6,0.2828282828282829,0.15151515151515144,3.6163170985558,2.5421879356691677,4.690446261442432,False
qwen25_7b_it,3,99,0.2,0.4646464646464646,150,115,0.7666666666666667,0.26767676767676774,0.19696969696969685,4.754246574102616,3.7994519525229546,5.709041195682278,False
qwen25_7b_it,3,99,0.25,0.494949494949495,150,122,0.8133333333333334,0.2525252525252525,0.2424242424242425,4.437167879244627,3.5964543664911353,5.277881391998118,False
qwen25_7b_it,3,99,0.4,0.5959595959595959,150,140,0.9333333333333333,0.20202020202020204,0.39393939393939387,4.171935407754572,3.3760467322990557,4.967824083210087,False
qwen25_7b_it,3,99,0.6,0.7171717171717171,150,148,0.9866666666666667,0.14141414141414144,0.5757575757575757,4.14883069549058,3.063301128243988,5.234360262737173,False
qwen25_7b_it,3,99,0.8,0.8484848484848485,150,148,0.9866666666666667,0.07575757575757575,0.7727272727272727,3.091285616247883,2.2824596641817947,3.9001115683139718,False
qwen25_7b_it,3,99,1.0,0.9797979797979798,150,150,1.0,0.01010101010101011,0.9696969696969697,3.3001327452373586,1.8685209802537317,4.7317445102209845,True
qwen25_7b_it,3,199,0.03,0.3567839195979899,150,63,0.42,0.3216080402010051,0.0351758793969848,5.295507880422125,0.7026955843009652,9.888320176543287,False
qwen25_7b_it,3,199,0.06,0.3768844221105528,150,73,0.4866666666666667,0.31155778894472363,0.06532663316582915,4.89964520897952,2.4571723153789007,7.34211810258014,False
qwen25_7b_it,3,199,0.1,0.4020100502512563,150,92,0.6133333333333333,0.2989949748743719,0.10301507537688442,5.588158173103958,3.9990079058095,7.1773084403984155,False
qwen25_7b_it,3,199,0.15,0.4321608040201005,150,109,0.7266666666666667,0.28391959798994976,0.14824120603015073,5.6103776646337264,4.405301485404107,6.815453843863347,False
qwen25_7b_it,3,199,0.2,0.4673366834170854,150,115,0.7666666666666667,0.26633165829145733,0.20100502512562807,4.658801472425555,3.723175076203364,5.594427868647747,False
qwen25_7b_it,3,199,0.25,0.5025125628140703,150,133,0.8866666666666667,0.24874371859296485,0.25376884422110546,5.369153541749362,4.387368094365705,6.3509389891330175,False
qwen25_7b_it,3,199,0.4,0.5979899497487438,150,142,0.9466666666666667,0.20100502512562812,0.39698492462311563,4.42387455909939,3.5522616787987302,5.295487439400051,False
qwen25_7b_it,3,199,0.6,0.7286432160804021,150,144,0.96,0.13567839195979897,0.5929648241206031,3.199704566656598,2.5370380659511604,3.8623710673620364,False
qwen25_7b_it,3,199,0.8,0.8592964824120602,150,147,0.98,0.07035175879396988,0.7889447236180904,2.8102174050351776,2.138420589270651,3.4820142207997047,False
qwen25_7b_it,3,199,1.0,0.9899497487437184,150,150,1.0,0.005025125628140781,0.9849246231155777,3.249110284735854,1.8396322823524685,4.658588287119239,True
qwen25_7b_it,3,399,0.03,0.3533834586466165,150,73,0.4866666666666667,0.32330827067669177,0.030075187969924755,10.642571063223125,5.3372499161936275,15.947892210252624,False
qwen25_7b_it,3,399,0.06,0.3734335839598997,150,80,0.5333333333333333,0.31328320802005016,0.06015037593984951,6.864393133569381,4.206829301575416,9.521956965563346,False
qwen25_7b_it,3,399,0.1,0.3984962406015037,150,104,0.6933333333333334,0.30075187969924816,0.09774436090225552,7.687819151400376,5.920405454440379,9.455232848360373,False
qwen25_7b_it,3,399,0.15,0.4335839598997493,150,122,0.8133333333333334,0.28320802005012535,0.15037593984962394,7.153252459873163,5.79792037264632,8.508584547100007,False
qwen25_7b_it,3,399,0.2,0.4661654135338345,150,128,0.8533333333333334,0.2669172932330828,0.19924812030075173,6.111878927661976,4.987849986452865,7.235907868871085,False
qwen25_7b_it,3,399,0.25,0.4987468671679197,150,139,0.9266666666666666,0.25062656641604014,0.24812030075187957,6.42604562542633,5.214286702325117,7.637804548527543,False
qwen25_7b_it,3,399,0.4,0.5989974937343359,150,147,0.98,0.20050125313283207,0.3984962406015038,5.563681580974642,4.233655098564564,6.893708063384718,False
qwen25_7b_it,3,399,0.6,0.7293233082706767,150,147,0.98,0.13533834586466165,0.5939849624060151,3.7325965036918483,2.8403002559990114,4.624892751384685,False
qwen25_7b_it,3,399,0.8,0.8621553884711779,150,149,0.9933333333333333,0.06892230576441105,0.7932330827067668,3.3375930610548568,2.3238042240769814,4.351381898032733,False
